,index,충전소명,충전소ID,충전기ID,충전기타입,주소,위도,경도,이용가능시간,기관아이디,운영기관명,운영기관 연락처,충전기상태,상태갱신일시,충전량유형,시도코드,주차료무료여부,충전소안내,이용자제한여부,이용제한사유,삭제여부,삭제사유
11021,80209,래미안하이리버,RE000053,3,2,서울특별시 성동구 금호로 111,37.551,127.023,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11022,80210,리엔타운(준주거2-2),RE000054,1,2,서울특별시 강동구 상일로12길 89,37.556,127.173,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11023,80211,마장SH빌아파트,RE000055,1,2,서울특별시 성동구 마조로15가길 23,37.565,127.04,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11024,80212,미아SH-Ville,RE000056,1,2,서울특별시 강북구 삼양로 246-14,37.625,127.019,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11025,80213,본동SH빌,RE000057,1,2,서울특별시 동작구 노량진로22길 60,37.511,126.95,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11026,80214,본동SH빌,RE000057,2,2,서울특별시 동작구 노량진로22길 60,37.511,126.95,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11027,80215,본동SH빌,RE000057,3,2,서울특별시 동작구 노량진로22길 60,37.511,126.95,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11028,80216,본동한신휴,RE000058,1,2,서울특별시 동작구 매봉로 99,37.509,126.949,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11029,80217,본동한신휴,RE000058,2,2,서울특별시 동작구 매봉로 99,37.509,126.949,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11030,80218,상계동아불암,RE000059,1,2,서울특별시 노원구 덕릉로112길 13,37.666,127.078,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11031,80219,상계동아불암,RE000059,2,2,서울특별시 노원구 덕릉로112길 13,37.666,127.078,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11032,80220,상계동아불암,RE000059,3,2,서울특별시 노원구 덕릉로112길 13,37.666,127.078,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11033,80221,상도SH빌,RE000060,1,2,서울특별시 동작구 상도로53길 70,37.503,126.955,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11034,80222,상도SH빌,RE000060,2,2,서울특별시 동작구 상도로53길 70,37.503,126.955,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11035,80223,상도SH빌,RE000060,3,2,서울특별시 동작구 상도로53길 70,37.503,126.955,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11036,80224,상도SH빌,RE000060,4,2,서울특별시 동작구 상도로53길 70,37.503,126.955,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11037,80225,상도SH빌,RE000060,5,2,서울특별시 동작구 상도로53길 70,37.503,126.955,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11038,80226,상도래미안,RE000061,1,2,서울특별시 동작구 등용로 37,37.505,126.933,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11039,80227,상도래미안,RE000061,2,2,서울특별시 동작구 등용로 37,37.505,126.933,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11040,80228,시흥벽산,RE000062,1,2,서울특별시 금천구 금하로 796,37.449,126.917,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11041,80229,시흥벽산,RE000062,2,2,서울특별시 금천구 금하로 796,37.449,126.917,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11042,80230,시흥벽산,RE000062,3,2,서울특별시 금천구 금하로 796,37.449,126.917,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11043,80231,시흥벽산,RE000062,4,2,서울특별시 금천구 금하로 796,37.449,126.917,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11044,80232,시흥벽산,RE000062,5,2,서울특별시 금천구 금하로 796,37.449,126.917,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11045,80233,신정양천,RE000063,1,2,서울특별시 양천구 목동로3길 57,37.509,126.862,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11046,80234,신정양천,RE000063,2,2,서울특별시 양천구 목동로3길 57,37.509,126.862,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11047,80235,신정양천,RE000063,3,2,서울특별시 양천구 목동로3길 57,37.509,126.862,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11048,80236,신정양천,RE000063,4,2,서울특별시 양천구 목동로3길 57,37.509,126.862,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11049,80237,신정양천,RE000063,5,2,서울특별시 양천구 목동로3길 57,37.509,126.862,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11050,80238,신정학마을2,RE000064,1,2,서울특별시 양천구 신정로14길 1,37.509,126.845,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11051,80239,신정학마을2,RE000064,2,2,서울특별시 양천구 신정로14길 1,37.509,126.845,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11052,80240,신정학마을2,RE000064,3,2,서울특별시 양천구 신정로14길 1,37.509,126.845,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11053,80241,월곡2SH빌,RE000065,1,2,서울특별시 성북구 회기로5길 142,37.598,127.042,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11054,80242,월곡2SH빌,RE000065,2,2,서울특별시 성북구 회기로5길 142,37.598,127.042,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11055,80243,응암SH-ville(응암6),RE000066,1,2,서울특별시 은평구 백련산로 146-30,37.598,126.927,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11056,80244,응암SH-ville(응암6),RE000066,2,2,서울특별시 은평구 백련산로 146-30,37.598,126.927,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11057,80245,잠실올림픽공원 아이파크,RE000067,1,2,서울특별시 송파구 올림픽로43길 34,37.525,127.114,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11058,80246,잠실올림픽공원 아이파크,RE000067,2,2,서울특별시 송파구 올림픽로43길 34,37.525,127.114,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11059,80247,잠실올림픽공원 아이파크,RE000067,3,2,서울특별시 송파구 올림픽로43길 34,37.525,127.114,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11060,80248,정릉풍림아이원,RE000068,1,2,서울특별시 성북구 솔샘로25길 11-14,37.616,127.007,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11061,80249,정릉풍림아이원,RE000068,2,2,서울특별시 성북구 솔샘로25길 11-14,37.616,127.007,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11062,80250,정릉풍림아이원,RE000068,3,2,서울특별시 성북구 솔샘로25길 11-14,37.616,127.007,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11063,80251,정릉풍림아이원,RE000068,4,2,서울특별시 성북구 솔샘로25길 11-14,37.616,127.007,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11064,80252,정릉풍림아이원,RE000068,5,2,서울특별시 성북구 솔샘로25길 11-14,37.616,127.007,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11065,80253,중림삼성,RE000069,1,2,서울특별시 중구 중림로4길 41,37.557,126.965,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11066,80254,중림삼성,RE000069,2,2,서울특별시 중구 중림로4길 41,37.557,126.965,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11067,80255,천왕이펜하우스8단지,RE000070,1,2,서울특별시 구로구 금오로 882,37.476,126.842,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11068,80256,천왕이펜하우스8단지,RE000070,2,2,서울특별시 구로구 금오로 882,37.476,126.842,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11069,80257,천왕이펜하우스8단지,RE000070,3,2,서울특별시 구로구 금오로 882,37.476,126.842,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11070,80258,천왕이펜하우스8단지,RE000070,4,2,서울특별시 구로구 금오로 882,37.476,126.842,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11071,80259,텐즈힐 1단지,RE000071,1,2,서울특별시 성동구 무학로 33,37.569,127.026,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11072,80260,텐즈힐 1단지,RE000071,2,2,서울특별시 성동구 무학로 33,37.569,127.026,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11073,80261,텐즈힐 1단지,RE000071,3,2,서울특별시 성동구 무학로 33,37.569,127.026,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11074,80262,텐즈힐 1단지,RE000071,4,2,서울특별시 성동구 무학로 33,37.569,127.026,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11075,80263,텐즈힐 1단지,RE000071,5,2,서울특별시 성동구 무학로 33,37.569,127.026,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11076,80264,텐즈힐 2단지,RE000072,1,2,서울특별시 성동구 마장로 137,37.568,127.025,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11077,80265,텐즈힐 2단지,RE000072,2,2,서울특별시 성동구 마장로 137,37.568,127.025,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11078,80266,푸르내(준주거2-1),RE000073,1,2,서울특별시 강동구 상일로12길 95,37.557,127.172,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11079,80267,푸르내(준주거2-1),RE000073,2,2,서울특별시 강동구 상일로12길 95,37.557,127.172,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11080,80268,홍은센트레빌,RE000074,1,2,서울특별시 서대문구 통일로 553,37.597,126.938,24시간,RE,레드이엔지,02-957-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11081,80269,천왕연지마을1단지,RE000075,1,2,서울특별시 구로구 오류로 36-13,37.488,126.841,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11082,80270,천왕연지마을1단지,RE000075,2,2,서울특별시 구로구 오류로 36-13,37.488,126.841,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11083,80271,천왕연지마을1단지,RE000075,3,2,서울특별시 구로구 오류로 36-13,37.488,126.841,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11084,80272,천왕연지마을2단지,RE000076,1,2,서울특별시 구로구 오리로 1102-13,37.485,126.842,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11085,80273,천왕연지마을2단지,RE000076,2,2,서울특별시 구로구 오리로 1102-13,37.485,126.842,24시간,RE,레드이엔지,02-963-8800,4,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11086,80274,송파파크데일3단지,RE000077,1,2,서울특별시 송파구 성내천로47길 22,37.495,127.158,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11087,80275,송파파크데일3단지,RE000077,2,2,서울특별시 송파구 성내천로47길 22,37.495,127.158,24시간,RE,레드이엔지,02-963-8800,2,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11088,80276,방화6단지,RE000078,1,2,서울특별시 강서구 금낭화로23길 25,37.578,126.811,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11089,80277,방화6단지,RE000078,2,2,서울특별시 강서구 금낭화로23길 25,37.578,126.811,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11090,80278,방화6단지,RE000078,3,2,서울특별시 강서구 금낭화로23길 25,37.578,126.811,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11091,80279,방화6단지,RE000078,4,2,서울특별시 강서구 금낭화로23길 25,37.578,126.811,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11092,80280,방화6단지,RE000078,5,2,서울특별시 강서구 금낭화로23길 25,37.578,126.811,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11093,80281,방화9단지,RE000079,1,2,서울특별시 강서구 양천로11길 57,37.575,126.807,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,Y,거주자외 출입제한,N,
11094,80282,방화9단지,RE000079,2,2,서울특별시 강서구 양천로11길 57,37.575,126.807,24시간,RE,레드이엔지,02-963-8800,3,20211100000000.0,,11,Y,,Y,거주자외 출입제한,N,
11095,80283,방화9단지,RE000079,3,2,서울특별시 강서구 양천로11길 57,37.575,126.807,24시간,RE,레드이엔지,02-963-8800,9,20210800000000.0,,11,Y,,Y,거주자외 출입제한,N,
11096,80284,방화9단지,RE000079,4,2,서울특별시 강서구 양천로11길 57,37.575,126.807,24시간,RE,레드이엔지,02-963-8800,9,20210800000000.0,,11,Y,,Y,거주자외 출입제한,N,
11097,80285,항동하버라인2단지,RE000080,1,2,서울특별시 구로구 연동로 234,37.482,126.822,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11098,80286,항동하버라인2단지,RE000080,2,2,서울특별시 구로구 연동로 234,37.482,126.822,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11099,80287,항동하버라인2단지,RE000080,3,2,서울특별시 구로구 연동로 234,37.482,126.822,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11100,80288,항동하버라인2단지,RE000080,4,2,서울특별시 구로구 연동로 234,37.482,126.822,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11101,80289,항동하버라인2단지,RE000080,5,2,서울특별시 구로구 연동로 234,37.482,126.822,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11102,80295,애성라온펠리스,RE000082,1,2,서울특별시 구로구 경인로 236,37.497,126.846,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11103,80296,애성라온펠리스,RE000082,2,2,서울특별시 구로구 경인로 236,37.497,126.846,24시간,RE,레드이엔지,02-963-8800,1,20211100000000.0,,11,Y,,N,거주자외 출입제한,N,
11104,80356,목동 부영그린타운2차,RE000096,1,2,서울특별시 양천구 목동동로 401,37.536,126.881,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11105,80357,목동 부영그린타운2차,RE000096,2,2,서울특별시 양천구 목동동로 401,37.536,126.881,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11106,80358,목동 부영그린타운2차,RE000096,3,2,서울특별시 양천구 목동동로 401,37.536,126.881,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11107,80359,목동 부영그린타운2차,RE000096,4,2,서울특별시 양천구 목동동로 401,37.536,126.881,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11108,80360,목동 부영그린타운2차,RE000096,5,2,서울특별시 양천구 목동동로 401,37.536,126.881,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11109,80445,관악벽산2단지,RE000117,1,2,서울특별시 금천구 금하로 793,37.451,126.918,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11110,80446,관악벽산2단지,RE000117,2,2,서울특별시 금천구 금하로 793,37.451,126.918,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11111,80447,관악벽산2단지,RE000117,3,2,서울특별시 금천구 금하로 793,37.451,126.918,24시간,RE,레드이엔지,02-963-8800,9,,,11,Y,,N,거주자외 출입제한,N,
11112,80550,가산 공영주차장,SE000001,1,4,서울특별시 금천구 시흥대로153길 53,37.476677,126.8955792,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11113,80551,개화산역 공영주차장,SE000002,1,4,서울특별시 강서구 양천로 22,37.5724222,126.804828,24시간 이용가능,SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11114,80552,남부초 공영주차장,SE000003,1,4,서울특별시 관악구 남부순환로163길 14,37.4851194,126.9221838,24시간 이용가능,SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11115,80553,남산청사,SE000004,1,2,서울특별시 중구 삼일대로 231,37.5556326,126.9922176,평일 09:00~18:00,SE,서울시,02-2640-5199,2,20211100000000.0,,11,Y,,N,,N,
11116,80554,남산청사,SE000004,2,2,서울특별시 중구 삼일대로 231,37.5556326,126.9922176,평일 09:00~18:00,SE,서울시,02-2640-5199,9,,,11,Y,,N,,N,
11117,80555,동작구청,SE000005,1,6,서울특별시 동작구 장승배기로 161,37.5122236,126.9395607,평일 09:00~18:00,SE,서울시,02-2640-5199,2,20211100000000.0,,11,Y,,N,,N,
11118,80556,마곡중앙광장공영주차장,SE000006,1,4,서울특별시 강서구 마곡중앙5로 지하9,37.5665539,126.8261173,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,Y,,N,,N,
11119,80557,마곡중앙광장공영주차장,SE000006,2,4,서울특별시 강서구 마곡중앙5로 지하9,37.5665539,126.8261173,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,3,20211100000000.0,,11,Y,,N,,N,
11120,80558,마곡중앙광장공영주차장,SE000006,3,4,서울특별시 강서구 마곡중앙5로 지하9,37.5665539,126.8261173,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,Y,,N,,N,
11121,80559,마곡중앙광장공영주차장,SE000006,4,4,서울특별시 강서구 마곡중앙5로 지하9,37.5665539,126.8261173,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,Y,,N,,N,
11122,80560,마곡중앙광장공영주차장,SE000006,5,4,서울특별시 강서구 마곡중앙5로 지하9,37.5665539,126.8261173,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,Y,,N,,N,
11123,80561,망우제2 거주자주차장,SE000007,1,4,서울특별시 중랑구 망우로71길 53,37.6031553,127.1018644,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,3,20211100000000.0,,11,N,,N,,N,
11124,80562,복정역 공영주차장,SE000008,1,4,서울특별시 송파구 송파대로 지하6,37.4701646,127.1280909,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11125,80563,복정역 공영주차장,SE000008,2,4,서울특별시 송파구 송파대로 지하6,37.4701646,127.1280909,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,N,,N,,N,
11126,80564,서대문구청 주차장,SE000009,1,4,서울특별시 서대문구 연희로 248,37.5791546,126.9367592,평일 09:00~18:00,SE,서울시,02-2640-5199,3,20211100000000.0,,11,Y,,N,,N,
11127,80565,서소문청사(급속),SE000010,1,4,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,평일 09:00~18:00,SE,서울시,02-2640-5199,2,20211100000000.0,,11,Y,,N,,N,
11128,80566,서소문청사(급속),SE000010,2,4,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,평일 09:00~18:00,SE,서울시,02-2640-5199,9,,,11,Y,,N,,N,
11129,80567,서소문청사(완속),SE000011,1,2,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11130,80568,서소문청사(완속),SE000011,2,2,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,3,20211100000000.0,,11,N,,N,,N,
11131,80569,서소문청사(완속),SE000011,3,2,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,3,20211100000000.0,,11,N,,N,,N,
11132,80570,서소문청사(주차장),SE000012,1,4,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11133,80571,서소문청사(주차장),SE000012,2,4,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11134,80572,서소문청사(후생동),SE000013,1,2,서울특별시 중구 덕수궁길 15,37.5645542,126.9756136,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11135,80573,서울시 본관청사,SE000014,1,2,서울특별시 중구 세종대로 110,37.5663174,126.9778292,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11136,80574,서울시 본관청사,SE000014,2,4,서울특별시 중구 세종대로 110,37.5663174,126.9778292,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11137,80575,서울시 본관청사,SE000014,3,4,서울특별시 중구 세종대로 110,37.5663174,126.9778292,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,N,,N,,N,
11138,80576,서울시 본관청사,SE000014,4,2,서울특별시 중구 세종대로 110,37.5663174,126.9778292,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,N,,N,,N,
11139,80577,성동구청,SE000015,1,6,서울특별시 성동구 고산자로 270,37.5630633,127.0367002,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,Y,,N,,N,
11140,80578,송월동차고지,SE000016,1,2,서울특별시 종로구 송월길 52,37.5705469,126.9663015,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,3,20211100000000.0,,11,N,,N,,N,
11141,80579,송월동차고지,SE000016,2,2,서울특별시 종로구 송월길 52,37.5705469,126.9663015,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11142,80580,송월동차고지,SE000016,3,2,서울특별시 종로구 송월길 52,37.5705469,126.9663015,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,3,20211100000000.0,,11,N,,N,,N,
11143,80581,송월동차고지,SE000016,4,4,서울특별시 종로구 송월길 52,37.5705469,126.9663015,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11144,80582,송월동차고지,SE000016,5,4,서울특별시 종로구 송월길 52,37.5705469,126.9663015,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,N,,N,,N,
11145,80583,양재솔라스테이션,SE000017,1,5,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,3,20211100000000.0,,11,Y,,N,,N,
11146,80584,양재솔라스테이션,SE000017,2,5,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,Y,,N,,N,
11147,80585,양재솔라스테이션,SE000017,3,5,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,Y,,N,,N,
11148,80586,양재솔라스테이션,SE000017,4,5,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,Y,,N,,N,
11149,80587,양재솔라스테이션,SE000017,5,5,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,Y,,N,,N,
11150,80588,양재솔라스테이션,SE000017,6,5,서울특별시 서초구 바우뫼로12길 73,37.4679224,127.0347376,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,9,,,11,Y,,N,,N,
11151,80589,양천구청,SE000018,1,6,서울특별시 양천구 목동동로 105,37.5172857,126.8663651,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11152,80590,어린이대공원 후문주차장,SE000019,1,4,서울특별시 광진구 능동로 216,37.5515087,127.0869295,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
11153,80591,중랑구청,SE000020,1,4,서울특별시 중랑구 봉화산로 179,37.606906,127.0932737,"주중 08:00~19:00, 주말 09:00~18:00",SE,서울시,02-2640-5199,2,20211100000000.0,,11,N,,N,,N,
